17991,Ronaldo González,54,CM,Normal,Mexico,Querétaro,LIGA BBVA MX (MEX 1),200,2,2,58,42,54,58,53,46,Short & Lean-,67kg,"165cm|5'5""",M\M,1,311,1503,
17992,Matteo Chiacig,54,GK,Normal,Belgium,Sp. Charleroi,1A Pro League (BEL 1),200,1,2,53,55,58,56,30,49,High & Average+,70kg,"185cm|6'1""",M\M,-2,301,562,
17993,Papu Diocabre Mendes,54,ST,Normal,Portugal,Servette FC,Raiffeisen Super L. (SUI 1),200,3,3,79,51,47,60,20,43,Average,65kg,"172cm|5'8""",M\M,3,300,1388,
17994,Oliver Alfonsi,54,RM,Normal,Sweden,Varbergs BoIS,Allsvenskan (SWE 1),200,2,3,64,42,53,55,38,49,Lean,73kg,"183cm|6'0""",M\M,1,301,1399,
17995,Michael Stickland,54,CB,Normal,England,Reading,EFL Championship (ENG 2),200,2,3,63,26,31,40,54,61,No Data,No Data,"188cm|6'2""",M\M,3,275,1253,
17996,Robin Denuit,54,CB,Normal,Belgium,RFC Seraing,1A Pro League (BEL 1),350,2,3,65,28,37,41,53,61,Average,78kg,"184cm|6'0""",M\M,-1,285,1282,
17997,Elias Spago,54,CB,Normal,Belgium,RFC Seraing,1A Pro League (BEL 1),350,2,3,64,28,38,32,53,69,High & Average+,75kg,"186cm|6'1""",M\M,2,284,1304,
17998,Noah Serwy,54,CF,Normal,Belgium,RFC Seraing,1A Pro League (BEL 1),200,2,3,69,51,48,63,20,37,Short & Lean-,59kg,"168cm|5'6""",M\M,3,288,1387,
17999,Noah Botic,54,ST,Normal,Australia,Western United,A-League (AUS 1),200,2,3,54,53,40,55,21,50,Average,74kg,"183cm|6'0""",M\M,2,273,1271,
18000,Claudiu Negoescu,54,RM,Normal,Romania,UTA Arad,Liga I (ROM 1),200,2,2,70,43,44,53,32,48,Average,70kg,"176cm|5'9""",H\M,2,290,1301,
18001,Michał Surzyn,54,LM,Normal,Poland,Jagiellonia,Polski Ekstraklasa (POL 1),200,2,3,65,48,50,56,27,47,Lean,65kg,"175cm|5'9""",H\L,1,293,1370,
18002,Gustav Broman,54,CB,Normal,Sweden,IF Elfsborg,Allsvenskan (SWE 1),200,2,3,59,42,51,48,54,59,Average,83kg,"184cm|6'0""",M\M,1,313,1479,
18003,Woodthorpe,54,LB,Normal,England,Crewe Alexandra,EFL League One (ENG 3),0,2,2,66,28,42,50,50,56,No Data,No Data,"182cm|6'0""",M\M,2,292,1339,
18004,Kouame,54,RW,Normal,Sweden,IF Elfsborg,Allsvenskan (SWE 1),250,3,2,85,46,48,53,28,57,No Data,No Data,"174cm|5'9""",M\M,0,317,1394,
18005,PM,54,RM,Normal,India,NorthEast United FC,Indian Super League (IND 1),0,2,3,65,48,50,55,27,56,No Data,No Data,"174cm|5'9""",H\M,3,301,1407,
18006,Cooper-Love,54,ST,Normal,Sweden,IF Elfsborg,Allsvenskan (SWE 1),250,2,3,64,53,50,58,29,52,No Data,No Data,"177cm|5'10""",M\M,2,306,1419,
18007,Anton Mlinaric,54,CB,Normal,Australia,Brisbane Roar,A-League (AUS 1),200,2,3,67,25,29,31,57,60,High & Average,68kg,"190cm|6'3""",M\M,-1,269,1200,
18008,Qiang Jin,53,CM,Normal,China PR,Hebei CFFC,Chinese FA Super L. (CHN 1),250,2,3,65,45,51,51,49,67,High & Average+,80kg,"185cm|6'1""",M\M,-3,328,1506,
18009,Xuebin Zhao,53,ST,Normal,China PR,Shijiazhuang,Chinese FA Super L. (CHN 1),200,2,3,61,51,33,55,19,64,Lean,72kg,"183cm|6'0""",M\M,0,283,1288,
18010,Fei Wang,53,RM,Normal,China PR,Qingdao Huanghai,Chinese FA Super L. (CHN 1),200,2,3,63,46,49,53,27,39,Lean,67kg,"178cm|5'10""",M\M,0,277,1301,
18011,Michael Kelly,53,GK,Normal,Republic of Ireland,Longford Town FC,SSE Airtricity League (IRL 1),200,1,2,55,54,50,51,36,51,High & Average,86kg,"196cm|6'5""",M\M,0,297,705,
18012,Balwant Singh,53,ST,Normal,India,SC East Bengal,Indian Super League (IND 1),200,2,3,58,56,41,50,19,56,Average,75kg,"180cm|5'11""",M\L,5,280,1318,
18013,Jiamin Xu,53,GK,Normal,China PR,Dalian Pro,Chinese FA Super L. (CHN 1),200,1,3,56,52,49,54,36,49,High & Average+,80kg,"192cm|6'4""",M\M,0,296,741,
18014,Timur Akmurzin,53,GK,Normal,Russia,Spartak Moscow,League of Russia (RUS 1),200,1,3,47,56,63,52,44,50,High & Average,80kg,"189cm|6'2""",M\M,-1,312,800,
18015,Sean Boyd,53,ST,Normal,Republic of Ireland,Finn Harps,SSE Airtricity League (IRL 1),450,2,2,41,54,43,49,30,64,High & Average+,84kg,"195cm|6'5""",M\M,0,281,1314,
18016,Marco Ramkilde,53,ST,Normal,Denmark,QPR,EFL Championship (ENG 2),200,2,2,63,51,46,49,33,58,High & Average+,74kg,"187cm|6'2""",M\L,-1,300,1366,
18017,Boxuan Feng,53,RWB,Normal,China PR,Henan Jianye,Chinese FA Super L. (CHN 1),500,2,3,81,50,44,58,43,49,Lean,75kg,"181cm|5'11""",M\M,-3,325,1477,
18018,Jiabao Wen,53,LB,Normal,China PR,Shanghai Shenhua,Chinese FA Super L. (CHN 1),250,2,3,79,45,47,52,48,55,Lean,65kg,"177cm|5'10""",M\M,1,326,1442,
18019,Moataz Al Baqawi,53,GK,Normal,Saudi Arabia,Al Taawoun,MBS Pro League (SAU 1),200,1,2,55,51,49,58,29,50,Lean,71kg,"180cm|5'11""",M\M,2,292,672,
18020,Weipeng Jiang,53,CB,Normal,China PR,Qingdao Huanghai,Chinese FA Super L. (CHN 1),200,2,2,61,23,31,34,52,64,Lean,78kg,"183cm|6'0""",M\M,-1,265,1200,
18021,Yumiao Qian,53,RB,Normal,China PR,Tianjin TEDA,Chinese FA Super L. (CHN 1),200,2,2,67,24,39,49,51,60,Average,65kg,"178cm|5'10""",M\M,0,290,1323,
18022,Riley Warland,53,CB,Normal,Australia,Newcastle Jets,A-League (AUS 1),200,2,4,65,21,29,40,53,63,Lean,70kg,"184cm|6'0""",M\H,-2,271,1250,
18023,Honglin Dong,53,ST,Normal,China PR,Chongqing SWM,Chinese FA Super L. (CHN 1),200,2,3,74,52,40,55,18,49,High & Average+,72kg,"188cm|6'2""",H\M,-1,288,1352,
18024,Matthew Sutton,53,GK,Normal,Australia,Melbourne City,A-League (AUS 1),200,1,2,52,51,51,53,22,52,High & Average+,70kg,"188cm|6'2""",M\M,0,281,607,
18025,Kostandinos Grozos,53,CAM,Normal,Australia,Newcastle Jets,A-League (AUS 1),200,2,3,68,50,48,55,43,55,Average,72kg,"178cm|5'10""",M\M,2,319,1465,
18026,Solomon Brynn,53,GK,Normal,England,Middlesbrough,EFL Championship (ENG 2),200,1,2,48,55,58,57,31,50,Average,74kg,"184cm|6'0""",M\M,0,299,624,
18027,Harry Kite,53,CM,Normal,England,Exeter City,EFL League Two (ENG 4),200,2,2,69,48,52,57,40,52,Average,64kg,"176cm|5'9""",M\M,1,318,1501,
18028,Jianfei Zhao,53,CB,Normal,China PR,Shandong Luneng,Chinese FA Super L. (CHN 1),200,2,3,69,26,33,45,54,54,Lean,80kg,"184cm|6'0""",M\M,0,281,1287,
18029,Salam Ranjan Singh,53,CB,Normal,India,Chennaiyin FC,Indian Super League (IND 1),200,2,2,70,26,32,37,50,69,High & Average,76kg,"185cm|6'1""",L\M,2,284,1266,
18030,Hamad Al Shaie,53,ST,Normal,Saudi Arabia,Al Hazem,MBS Pro League (SAU 1),6.5K,2,2,69,52,48,55,16,41,Short & Lean,59kg,"167cm|5'6""",M\M,1,281,1345,
18031,Promise Omochere,53,RM,Normal,Republic of Ireland,Bohemian FC,SSE Airtricity League (IRL 1),200,3,2,71,44,46,54,34,58,High & Average+,79kg,"188cm|6'2""",M\M,2,307,1411,
18032,Leo Cornic,53,RB,Normal,Norway,Djurgårdens IF,Allsvenskan (SWE 1),200,2,3,67,27,36,52,49,52,Average,64kg,"178cm|5'10""",H\M,3,283,1329,
18033,Anthony Patterson,53,GK,Normal,England,Sunderland,EFL League One (ENG 3),2.6K,1,2,54,54,55,56,24,54,High & Average,77kg,"189cm|6'2""",M\M,1,297,603,
18034,Gyeong Ju Seo,53,CB,Normal,Korea Republic,Daegu FC,K League 1 (KOR 1),200,2,3,51,27,33,38,53,63,Average,70kg,"174cm|5'9""",M\H,0,265,1237,
18035,Prasanth Karuthadathkuni,53,RM,Normal,India,Kerala Blasters FC,Indian Super League (IND 1),200,2,3,82,41,46,53,26,54,Average,70kg,"177cm|5'10""",M\M,9,302,1367,
18036,Mohamad Rakip,53,RB,Normal,India,Mumbai City FC,Indian Super League (IND 1),200,2,3,73,25,38,43,49,66,Lean,66kg,"173cm|5'8""",M\M,0,294,1349,
18037,Filston Mawana,53,LW,Normal,Sweden,Hammarby IF,Allsvenskan (SWE 1),200,3,3,78,50,44,57,23,48,Short & Lean-,67kg,"169cm|5'7""",M\M,1,300,1395,
18038,Mobashir Rahman,53,CM,Normal,India,Jamshedpur FC,Indian Super League (IND 1),200,2,3,67,48,49,55,47,67,Average,71kg,"172cm|5'8""",M\M,-2,333,1563,
18039,Sebastian Anderson,53,RB,Normal,United States,Colorado Rapids,Major League Soccer,250,2,2,59,32,43,53,48,53,Lean,64kg,"175cm|5'9""",M\M,0,288,1353,
18040,Connor Malley,53,CAM,Normal,England,Middlesbrough,EFL Championship (ENG 2),200,2,3,65,51,52,55,26,41,Lean,65kg,"180cm|5'11""",M\M,0,290,1357,
18041,Archie Matthews,53,GK,Normal,England,Birmingham City,EFL Championship (ENG 2),200,1,2,54,55,58,57,20,51,No Data,No Data,"183cm|6'0""",M\M,1,295,577,
18042,Kevin Berkoe,53,LB,Normal,England,Salford City,EFL League Two (ENG 4),200,2,3,76,24,34,48,47,56,Lean,65kg,"178cm|5'10""",M\M,1,285,1252,
18043,Mattia Felici,53,CAM,Normal,Italy,Lecce,Calcio B (ITA 2),200,2,3,59,46,53,59,29,42,Average,71kg,"179cm|5'10""",M\M,0,288,1375,
18044,Barry Baggley,53,CM,Normal,Northern Ireland,Fleetwood Town,EFL League One (ENG 3),200,2,3,65,45,51,57,44,38,Short & Lean-,65kg,"170cm|5'7""",M\M,1,300,1435,
18045,Cameron Duke,53,CM,Normal,United States,Sporting KC,Major League Soccer,300,2,3,79,46,50,55,47,49,Short & Lean,59kg,"168cm|5'6""",M\M,1,326,1496,
18046,Jayden Sweeney,53,LB,Normal,England,Leyton Orient,EFL League Two (ENG 4),200,2,3,71,36,44,51,49,58,Lean,68kg,"178cm|5'10""",M\M,3,309,1429,
18047,Macklin Freke,53,GK,Normal,Australia,Brisbane Roar,A-League (AUS 1),200,1,2,53,55,54,58,19,53,High & Average,76kg,"193cm|6'4""",M\M,2,292,573,
18048,Ji Yong Jeong,53,RW,Normal,Korea Republic,Gangwon FC,K League 1 (KOR 1),200,2,3,61,49,44,57,27,56,Average,69kg,"179cm|5'10""",M\M,-1,294,1347,
18049,Vladislav Torop,53,GK,Normal,Russia,CSKA Moscow,League of Russia (RUS 1),200,1,2,50,53,47,52,41,54,High & Average+,84kg,"189cm|6'2""",M\M,3,297,659,
18050,Aibanbha Dohling,53,CB,Normal,India,FC Goa,Indian Super League (IND 1),1.3K,2,3,74,27,36,41,51,65,Lean,67kg,"175cm|5'9""",M\M,0,294,1327,
18051,Prabhsukhan Gill,53,GK,Normal,India,Kerala Blasters FC,Indian Super League (IND 1),200,1,1,54,55,54,54,29,52,Lean,70kg,"183cm|6'0""",M\M,4,298,630,
18052,Ahmed Al Enazi,53,CAM,Normal,Saudi Arabia,Al Faisaly,MBS Pro League (SAU 1),350,2,3,63,41,50,55,40,52,Average,64kg,"174cm|5'9""",M\M,3,301,1391,
18053,Marius Ulla,53,GK,Normal,Norway,Stabæk Fotball,Eliteserien (NOR 1),200,1,2,55,54,50,53,30,53,High & Average,70kg,"185cm|6'1""",M\M,1,295,580,
18054,Gaurav Bora,53,CB,Normal,India,Odisha FC,Indian Super League (IND 1),200,2,3,57,26,41,37,51,68,Lean,72kg,"184cm|6'0""",M\H,1,280,1285,
18055,Oh Yeon Cha,53,CDM,Normal,Korea Republic,FC Seoul,K League 1 (KOR 1),200,3,3,57,38,48,51,51,58,High & Average,77kg,"186cm|6'1""",M\H,0,303,1398,
18056,Yiming Yang,53,ST,Normal,China PR,Shijiazhuang,Chinese FA Super L. (CHN 1),350,2,2,53,54,36,46,25,68,High & Average+,82kg,"193cm|6'4""",M\L,-1,282,1268,
18057,Ji Yong Lee,53,RM,Normal,Korea Republic,Pohang Steelers,K League 1 (KOR 1),200,2,3,72,44,46,54,24,49,Average,67kg,"175cm|5'9""",M\M,0,289,1282,
18058,Abraham Rodriguez,53,GK,Normal,United States,Colorado Rapids,Major League Soccer,200,1,1,54,52,51,59,25,54,Average,75kg,"175cm|5'9""",M\M,1,295,594,
18059,George Dragomir,53,RW,Normal,Romania,Sepsi OSK,Liga I (ROM 1),200,2,2,79,43,48,53,41,46,Lean,68kg,"179cm|5'10""",M\M,1,310,1415,
18060,José Herrera,53,CB,Sudamericana,Bolivia,Bolívar,CONMEBOL Sudamericana,200,2,3,59,23,33,45,53,56,Average,73kg,"180cm|5'11""",M\M,2,269,1244,
18061,Will Vint,53,CM,Normal,United States,Colorado Rapids,Major League Soccer,650,2,3,57,40,54,56,48,58,High & Average+,78kg,"188cm|6'2""",L\H,3,313,1425,
18062,Vicente Bernedo,53,GK,Libertadores,Chile,Uni. Católica,CONMEBOL Libertadores,200,1,1,55,56,52,57,27,41,Average,76kg,"181cm|5'11""",M\M,3,288,616,
18063,Christian Vestergaard,53,CB,Normal,Denmark,Odense BK,3F Superliga (DEN 1),200,2,3,53,22,34,41,52,59,High & Average+,76kg,"193cm|6'4""",L\M,1,261,1213,
18064,Tyreece Onyeka,53,ST,Normal,England,Crewe Alexandra,EFL League One (ENG 3),200,2,2,78,51,38,55,26,49,Lean,65kg,"178cm|5'10""",H\M,2,297,1347,
18065,Fredrik Holmé,53,CB,Normal,Norway,Vålerenga Fotball,Eliteserien (NOR 1),200,2,2,63,28,28,33,54,65,High & Average,83kg,"190cm|6'3""",M\M,1,271,1231,
18066,Hidemasa Koda,53,CAM,Normal,Japan,Nagoya Grampus,Meiji Yasuda J1 (JPN 1),200,3,3,69,40,46,61,36,41,Short & Lean,58kg,"166cm|5'5""",M\L,-1,293,1395,
18067,Sander Tangvik,53,GK,Normal,Norway,Rosenborg BK,Eliteserien (NOR 1),2.9K,1,2,56,49,58,57,61,49,High & Average,75kg,"185cm|6'1""",M\M,1,330,756,
18068,Kacper Sadłocha,53,ST,Normal,Poland,PGE Stal Mielec,Polski Ekstraklasa (POL 1),200,2,3,72,52,39,53,19,54,Lean,74kg,"172cm|5'8""",M\M,0,289,1340,
18069,Makan Winkle Chothe,53,RM,Normal,India,FC Goa,Indian Super League (IND 1),200,2,3,75,44,48,55,21,41,Short & Lean,58kg,"165cm|5'5""",H\L,1,284,1305,
18070,Sanson Pereira,53,LB,Normal,India,FC Goa,Indian Super League (IND 1),200,2,2,61,28,42,50,49,47,Average,61kg,"172cm|5'8""",M\M,2,277,1320,
18071,Jack Newman,53,GK,Normal,Scotland,Dundee United,Scottish Premiership (SPFL),200,1,2,57,55,54,56,23,52,High & Average,70kg,"188cm|6'2""",M\M,2,297,563,
18072,Marco Mannhardt,53,CDM,Normal,Germany,1860 München,3. Liga (GER 3),200,2,3,56,33,48,54,48,53,Lean,67kg,"183cm|6'0""",M\M,1,292,1385,
18073,Miloš Ćoćić,53,LW,Normal,Serbia,1860 München,3. Liga (GER 3),200,3,3,70,47,48,57,31,38,Lean,70kg,"183cm|6'0""",M\M,2,291,1325,
18074,Sheikh Sahil,53,CDM,Normal,India,ATK Mohun Bagan FC,Indian Super League (IND 1),200,2,3,57,36,46,51,50,64,Average,70kg,"176cm|5'9""",L\H,-1,304,1424,
18075,Siriky Sanogo,53,CM,Normal,Côte d'Ivoire,Benevento,Calcio B (ITA 2),200,2,3,60,46,52,57,47,53,Average,75kg,"178cm|5'10""",M\M,1,315,1465,
18076,Rareș Pop,53,GK,Normal,Romania,Chindia,Liga I (ROM 1),200,1,3,54,56,50,53,38,52,High & Average,77kg,"185cm|6'1""",M\M,2,303,656,
18077,Lewys Twamley,53,LW,Normal,Wales,Newport County,EFL League Two (ENG 4),200,2,3,77,49,44,54,45,43,Lean,65kg,"178cm|5'10""",M\M,1,312,1420,
18078,Wenhao Long,53,GK,Normal,China PR,Guangzhou R&F,Chinese FA Super L. (CHN 1),200,1,1,58,49,48,55,28,49,High & Average+,83kg,"185cm|6'1""",M\M,0,287,585,
18079,Devendra Murgaonkar,53,LM,Normal,India,FC Goa,Indian Super League (IND 1),200,2,3,69,52,47,52,26,48,Short & Lean,63kg,"167cm|5'6""",H\M,1,294,1365,
18080,Lewis Webb,53,GK,Normal,Wales,Swansea City,EFL Championship (ENG 2),200,1,2,54,49,56,52,26,54,High & Average+,72kg,"185cm|6'1""",M\M,4,291,610,
18081,Edin Omeragic,53,GK,Normal,Switzerland,Servette FC,Raiffeisen Super L. (SUI 1),200,1,2,57,51,53,53,27,54,High & Average+,90kg,"195cm|6'5""",M\M,1,295,605,
18082,Jake Hollman,53,CAM,Normal,Australia,Macarthur FC,A-League (AUS 1),200,2,3,67,38,49,55,39,55,Short & Lean,70kg,"170cm|5'7""",M\M,2,303,1381,
18083,Matías Lazo,53,CB,Sudamericana,Peru,FBC Melgar,CONMEBOL Sudamericana,200,2,2,63,28,34,39,54,52,Lean,67kg,"178cm|5'10""",M\M,1,270,1278,
18084,Josh Keeley,53,GK,Normal,Republic of Ireland,St. Pats,SSE Airtricity League (IRL 1),200,1,3,55,53,53,52,33,52,High & Average,65kg,"191cm|6'3""",M\M,2,298,674,
18085,Hugo Landivar,53,GK,Libertadores,Bolivia,The Strongest,CONMEBOL Libertadores,200,1,2,54,55,52,54,27,50,High & Average+,73kg,"187cm|6'2""",M\M,0,292,570,
18086,Patrick Wood,53,ST,Normal,Australia,Sydney FC,A-League (AUS 1),200,2,3,69,55,38,53,18,50,Average,73kg,"178cm|5'10""",M\M,0,283,1315,
18087,Isaiah Parente,53,CAM,Normal,United States,Columbus Crew SC,Major League Soccer,300,2,3,57,42,55,58,45,44,Lean,68kg,"178cm|5'10""",M\M,2,301,1433,
18088,Ye Ji Kim,53,GK,Normal,Korea Republic,Jeju United,K League 1 (KOR 1),200,1,2,57,49,60,57,25,50,High & Average,87kg,"193cm|6'4""",M\M,-1,298,652,
18089,Kang Hyeon Lee,53,CM,Normal,Korea Republic,Incheon United,K League 1 (KOR 1),200,2,3,62,39,49,52,55,64,Average,76kg,"181cm|5'11""",M\M,0,321,1499,
18090,Emiliano Corujo,53,GK,Libertadores,Uruguay,Rentistas,CONMEBOL Libertadores,200,1,2,56,54,44,46,29,59,High & Average,82kg,"188cm|6'2""",M\M,1,288,640,
18091,Agustín Da Silveira,53,CB,Sudamericana,Uruguay,Peñarol,CONMEBOL Sudamericana,200,2,2,57,29,41,43,53,60,Stocky,78kg,"179cm|5'10""",L\H,1,283,1317,
18092,Johnny Kenny,53,ST,Normal,Republic of Ireland,Sligo Rovers,SSE Airtricity League (IRL 1),200,2,3,71,52,37,50,20,53,Lean,60kg,"177cm|5'10""",H\H,11,283,1332,
18093,Ho Jae Lee,53,ST,Normal,Korea Republic,Pohang Steelers,K League 1 (KOR 1),200,2,3,51,54,39,43,26,65,High & Average,84kg,"192cm|6'4""",M\M,0,278,1302,
18094,Sang Jun Cho,53,LW,Normal,Korea Republic,Suwon FC,K League 1 (KOR 1),200,3,3,66,52,44,57,24,54,Average,70kg,"176cm|5'9""",M\M,1,297,1346,
18095,Keegan Jelacic,53,CAM,Normal,New Zealand,Brisbane Roar,A-League (AUS 1),200,2,2,74,50,43,55,20,53,Average,70kg,"177cm|5'10""",H\L,0,295,1362,
18096,Franco Maya,53,CB,Sudamericana,Uruguay,Mdeo City Torque,CONMEBOL Sudamericana,200,2,2,64,23,32,33,53,59,Lean,73kg,"179cm|5'10""",M\M,1,264,1202,
18097,Aaron Robinson,53,CM,Normal,Republic of Ireland,Longford Town FC,SSE Airtricity League (IRL 1),200,2,3,60,47,52,54,45,56,Average,78kg,"182cm|6'0""",M\M,3,314,1449,
18098,Rayan Al Bloushi,53,ST,Normal,Saudi Arabia,Al Fayha,MBS Pro League (SAU 1),200,2,3,72,52,43,54,22,54,Average,64kg,"177cm|5'10""",M\M,1,297,1370,
18099,Tondonba Singh,53,LB,Normal,India,NorthEast United FC,Indian Super League (IND 1),200,2,3,70,36,37,46,48,54,Short & Lean-,65kg,"170cm|5'7""",M\H,0,291,1346,
18100,Ninthoi Meetei,53,RM,Normal,India,Chennaiyin FC,Indian Super League (IND 1),300,3,3,87,42,45,56,29,46,Short & Lean-,55kg,"163cm|5'4""",M\L,0,305,1398,
18101,William Lalnunfela,53,ST,Normal,India,NorthEast United FC,Indian Super League (IND 1),200,2,2,63,55,39,53,18,56,Average,69kg,"177cm|5'10""",H\L,0,284,1320,
18102,Billy Sass-Davies,53,CB,Normal,Wales,Crewe Alexandra,EFL League One (ENG 3),200,2,3,58,25,34,41,53,63,High & Average,79kg,"185cm|6'1""",M\M,3,274,1234,
18103,Saul Shotton,53,CB,Normal,England,West Brom,EFL Championship (ENG 2),200,2,3,53,23,35,33,53,59,Lean,75kg,"184cm|6'0""",M\M,4,256,1216,
18104,Jack Hamilton,53,ST,Normal,Scotland,Livingston,Scottish Premiership (SPFL),200,2,2,67,52,39,50,19,58,Average,80kg,"184cm|6'0""",M\M,-3,285,1304,
18105,Regan Griffiths,53,CM,Normal,England,Crewe Alexandra,EFL League One (ENG 3),200,2,3,67,44,52,57,42,56,Average,71kg,"181cm|5'11""",M\M,2,318,1470,
18106,Magnus Knudsen,53,CM,Normal,Norway,Lillestrøm SK,Eliteserien (NOR 1),200,2,3,64,46,52,55,50,53,Lean,69kg,"183cm|6'0""",M\M,0,320,1488,
18107,Valentin Neacsu,53,GK,Normal,Romania,FC Voluntari,Liga I (ROM 1),200,1,2,52,51,54,57,29,55,Average,74kg,"184cm|6'0""",M\M,2,298,683,
18108,Ricardo Díaz,53,GK,Normal,Mexico,Querétaro,LIGA BBVA MX (MEX 1),200,1,3,57,54,52,59,28,45,Average,72kg,"178cm|5'10""",M\M,-1,295,624,
18109,Reece Hannam,53,LB,Normal,England,Crystal Palace,Premier League,1.6K,2,2,64,34,44,51,49,45,Lean,67kg,"178cm|5'10""",M\M,4,287,1360,
18110,Tom McGill,53,GK,Normal,England,Brighton,Premier League,1.6K,1,2,56,53,59,55,19,50,No Data,No Data,"185cm|6'1""",M\M,2,292,618,
18111,Sahil Panwar,53,LB,Normal,India,Odisha FC,Indian Super League (IND 1),200,2,2,67,37,39,45,49,70,Average,67kg,"179cm|5'10""",M\M,0,307,1410,
18112,Alexandru Crivac,53,CDM,Normal,Romania,FC Argeș,Liga I (ROM 1),200,2,2,71,39,47,47,53,51,Lean,72kg,"179cm|5'10""",H\H,0,308,1368,
18113,Joe Walsh,53,GK,Normal,England,QPR,EFL Championship (ENG 2),200,1,5,57,54,61,58,58,49,High & Average,74kg,"185cm|6'1""",M\M,6,337,846,
18114,Rareș Ispas,53,LB,Normal,Romania,Sepsi OSK,Liga I (ROM 1),200,2,2,71,24,38,45,48,52,Lean,70kg,"178cm|5'10""",M\M,0,278,1238,
18115,Ibrahim Bakare,53,CB,Normal,England,Cardiff City,EFL Championship (ENG 2),200,2,2,65,23,30,36,52,66,High & Stocky,81kg,"188cm|6'2""",M\M,1,272,1234,
18116,Frank Bamenye,53,RM,Normal,Norway,Mjøndalen IF,Eliteserien (NOR 1),200,3,3,64,52,48,57,29,44,Average,73kg,"177cm|5'10""",M\M,1,294,1359,
18117,Krzysztof Toporkiewicz,53,ST,Normal,Poland,Jagiellonia,Polski Ekstraklasa (POL 1),200,2,2,72,54,37,52,18,47,Lean,70kg,"176cm|5'9""",M\L,-1,280,1308,
18118,Joe Gubbins,53,CB,Normal,England,QPR,EFL Championship (ENG 2),200,2,2,55,25,34,37,54,54,Lean,75kg,"182cm|6'0""",M\M,4,259,1197,
18119,Kristoffer Khazeni,53,RW,Normal,Sweden,IFK Norrköping,Allsvenskan (SWE 1),200,2,3,65,49,46,56,25,54,High & Average+,77kg,"185cm|6'1""",M\M,-2,295,1357,
18120,Johan Guadagno,53,GK,Normal,Italy,FC København,3F Superliga (DEN 1),200,1,2,53,54,47,53,35,50,Lean,70kg,"183cm|6'0""",M\M,3,292,635,
18121,Mathias Brems,53,LB,Normal,Denmark,Odense BK,3F Superliga (DEN 1),300,3,2,74,34,42,47,47,61,High & Average+,75kg,"191cm|6'3""",H\M,-1,305,1382,
18122,Filip Małek,53,CB,Normal,Poland,Warta Poznań,Polski Ekstraklasa (POL 1),200,2,2,58,24,30,37,52,62,High & Average+,78kg,"189cm|6'2""",M\M,1,263,1216,
18123,Jørgen Kili Fjeldskår,53,RB,Normal,Norway,Sandefjord,Eliteserien (NOR 1),200,2,2,66,26,40,46,50,51,High & Average+,69kg,"185cm|6'1""",M\M,1,279,1312,
18124,Junior Luamba,53,ST,Normal,Congo DR,Oldham Athletic,EFL League Two (ENG 4),200,2,2,70,49,43,55,29,56,Lean,66kg,"183cm|6'0""",M\M,0,302,1367,
18125,Rhys-James Fenlon,53,CM,Normal,England,Accrington,EFL League One (ENG 3),200,2,3,75,44,54,57,42,42,Lean,65kg,"173cm|5'8""",M\M,3,314,1467,
18126,Brandon Pursall,53,CB,Normal,England,Plymouth Argyle,EFL League One (ENG 3),200,2,3,66,24,30,44,53,62,Average,70kg,"180cm|5'11""",M\M,2,279,1274,
18127,David Devine,53,CB,Normal,Scotland,Motherwell,Scottish Premiership (SPFL),5.5K,2,2,55,27,32,33,53,61,High & Average,85kg,"190cm|6'3""",M\H,0,261,1198,
18128,Mehtab Singh,53,CB,Normal,India,Mumbai City FC,Indian Super League (IND 1),200,2,3,67,25,27,31,54,65,Average,73kg,"180cm|5'11""",M\M,1,269,1232,
18129,Valdemar Lund,53,CB,Normal,Denmark,FC København,3F Superliga (DEN 1),200,2,3,64,28,42,47,52,57,Lean,73kg,"183cm|6'0""",M\M,0,290,1325,
18130,Isac Larsson,53,CB,Normal,Sweden,Halmstads BK,Allsvenskan (SWE 1),200,2,3,64,26,40,37,54,58,Lean,75kg,"182cm|6'0""",M\M,-2,279,1274,
18131,Josh O'Connor,53,ST,Normal,Scotland,Hibernian,Scottish Premiership (SPFL),200,2,3,66,53,39,52,19,56,Average,72kg,"180cm|5'11""",M\M,9,285,1334,
18132,Sebastian Grach,53,RM,Normal,Sweden,Östersunds FK,Allsvenskan (SWE 1),200,2,2,67,47,47,55,25,53,High & Average+,79kg,"185cm|6'1""",M\M,0,294,1324,
18133,Ian Fray,53,CB,Normal,United States,Inter Miami CF,Major League Soccer,300,2,2,62,21,37,36,51,64,High & Average,81kg,"188cm|6'2""",M\M,1,271,1239,
18134,Yusuke Ogawa,53,CDM,Normal,Japan,Kashima Antlers,Meiji Yasuda J1 (JPN 1),200,2,3,68,39,52,59,48,49,Short & Lean-,58kg,"166cm|5'5""",M\M,0,315,1453,
18135,Ahmed Qasem,53,CAM,Normal,Sweden,IF Elfsborg,Allsvenskan (SWE 1),200,3,3,68,43,51,56,34,54,Lean,72kg,"178cm|5'10""",H\M,2,306,1436,
18136,Ji Hoon Lee,53,LM,Normal,Korea Republic,Jeonbuk Hyundai,K League 1 (KOR 1),200,3,3,65,44,47,58,29,46,Average,71kg,"177cm|5'10""",M\M,-1,289,1379,
